id,bike_name,city_posted,km_driven,color,fuel_type,price,model_year,owner_type,url
41700,"TVS Star City Spoke","Bangalore ",50000,Silver,Petrol,20000,2006,FirstOwner,,
41701,"Yamaha YZF R15 Version 2.0","Bangalore ",17000,SunsetRed,Petrol,88000,2012,FirstOwner,,
41702,"Yamaha RX 135 STD","Bangalore ",50000,Mehroon,Petrol,42000,2000,ThirdOwner,,
41703,"Yamaha RX 100 STD","Vellore ",21000,Black,Petrol,34999,1997,SecondOwner,,
41704,"Yamaha RX 100 STD","Shimoga ",60000,Black,Petrol,59999,1988,SecondOwner,,
41705,"Bajaj Pulsar 150cc Dtsi","Mumbai ",30000,MatBlack,Petrol,19999,2004,FirstOwner,,
41706,"Bajaj Pulsar 150cc Dtsi","Delhi ",39500,Black,Petrol,38000,2012,SecondOwner,,
41707,"Bajaj Pulsar 150cc Dtsi","Bijapur ",30000,Blue,Petrol,48000,2010,FirstOwner,,
41708,"Bajaj Avenger 220","Karjat ",32000,Black,Petrol,60000,2013,FirstOwner,,
41709,"Bajaj Avenger 220","Karjat ",32000,Black,Petrol,60000,2013,FirstOwner,,
41710,"Royal Enfield Thunderbird 350","Bangalore ",16000,BottleGreen,Petrol,90000,2013,FirstOwner,,
41711,"Royal Enfield Thunderbird 350","Bangalore ",16000,BottleGreen,Petrol,90000,2013,FirstOwner,,
41712,"Royal Enfield Bullet Electra","Delhi ",50000,Silver,Petrol,70000,2011,SecondOwner,,
41713,"Honda Unicorn Alloy","Kanpur ",18000,Black,Petrol,20000,2014,FirstOwner,,
41714,"TVS Apache RTR 160","Farrukhabad ",7800,Grey,Petrol,60000,2013,FirstOwner,,
41715,"Bajaj Pulsar 150cc Dtsi","Jaipur ",70000,Black,Petrol,24999,2006,FirstOwner,,
41716,"Bajaj Pulsar 150cc Dtsi","Jaipur ",25800,Black,Petrol,24000,2009,FirstOwner,,
41717,"Hero Honda Hunk","Jaipur ",45000,Red,Petrol,28999,2010,SecondOwner,,
41718,"Royal Enfield Thunderbird 350","Jaipur ",14000,Black,Petrol,99999,2011,FirstOwner,,
41719,"TVS Star City Spoke","Jaipur ",47000,Red,Petrol,15000,2006,FirstOwner,,
41720,"TVS Victor 2015","Jaipur ",100000,Black,Petrol,10000,2000,ThirdOwner,,
41721,"Yamaha FZS FI Version 2.0","Jaipur ",26000,BlackYellow,Petrol,51999,2013,FirstOwner,,
41722,"Yamaha Ss 125","Chomu ",7000,BlackRedAndSliv,Petrol,54999,2014,FirstOwner,,
41723,"Bajaj Pulsar 220F Dtsi","Kanchipuram ",10800,Black,Petrol,70000,2013,FirstOwner,,
41724,"Bajaj Discover 100","Chennai ",22735,BlackAndBlue,Petrol,28000,2014,FirstOwner,,
41725,"Bajaj Pulsar 180cc Dtsi","Tiruvallur ",24000,Black,Petrol,21999,2007,FirstOwner,,
41726,"Hero Honda Cbz Xtreme Self Start","Chennai ",28711,RedAndBlack,Petrol,30000,2010,FirstOwner,,
41727,"Honda CBR 150R Standard","Tiruvallur ",5500,Red&White,Petrol,89999,2003,FirstOwner,,
41728,"Royal Enfield Classic 350","Chennai ",13000,Mahroon,Petrol,110000,2013,FirstOwner,,
41729,"Royal Enfield Thunderbird 350","Tiruvallur ",10800,Black,Petrol,110000,2014,FirstOwner,,
41730,"TVS Star City Alloy","Chennai ",40000,Red,Petrol,7999,2008,SecondOwner,,
41731,"TVS Apache RTR 160","Chennai ",41468,MettalicGray,Petrol,27000,2011,FirstOwner,,
41732,"Yamaha Fazer Sport","Kanchipuram ",7000,TomattoRed,Petrol,74999,2014,FirstOwner,,
41733,"Yamaha Fazer Sport","Kanchipuram ",34000,Black,Petrol,54999,2012,FirstOwner,,
41734,"Bajaj Pulsar 220F Dtsi","Coimbatore ",12000,Black,Petrol,82650,2014,FirstOwner,,
41735,"Bajaj Pulsar 200 NS","Coimbatore ",23800,Red,Petrol,68999,2012,FirstOwner,,
41736,"Hero Honda Cbz Xtreme Self Start","Coimbatore ",30000,BlackAndRed,Petrol,32000,2011,FirstOwner,,
41737,"Suzuki Samurai STD","Coimbatore ",65000,Red,Petrol,9999,1993,FirstOwner,,
41738,"KTM Duke 200","Delhi ",2345,Red,Diesel,5000,2014,FirstOwner,,
41739,"TVS Max 4R","Coimbatore ",50000,Black,Petrol,5499,2003,SecondOwner,,
41740,"Yamaha RX 100 STD","Coimbatore ",50000,Red,Petrol,56999,1987,SecondOwner,,
41741,"Bajaj Pulsar 220F Dtsi","Hyderabad ",62000,Black,Petrol,47999,2010,FirstOwner,,
41742,"Bajaj Pulsar 150cc Dtsi","Hyderabad ",34000,RedAndBlack,Petrol,44000,2012,SecondOwner,,
41743,"Bajaj Pulsar 150cc Dtsi","Hyderabad ",60000,Black,Petrol,28999,2009,FirstOwner,,
41744,"Bajaj Discover 100","Hyderabad ",15000,RedAndBlack,Petrol,37000,2014,FirstOwner,,
41745,"Bajaj Pulsar 150cc Dtsi",K.,52000,Black,Petrol,24000,2008,SecondOwner,,
41746,"Hero Honda Cbz Xtreme Self Start","Hyderabad ",38000,Black,Petrol,47000,2011,SecondOwner,,
41747,"Hero Honda Passion Pro","Hyderabad ",21000,Red,Petrol,39999,2013,FirstOwner,,
41748,"Hero Honda Passion Plus","Hyderabad ",31000,BlackBlue,Petrol,25999,2006,FirstOwner,,
41749,"Hero Honda Splendor Pro","Hyderabad ",49000,Green,Petrol,28000,2012,FirstOwner,,
41750,"Hero Honda Karizma R","Hyderabad ",18000,Yellow,Petrol,34999,2008,FirstOwner,,
41751,"Hero Honda Karizma R",K.,50000,Black,Petrol,33000,2008,SecondOwner,,
41752,"Hero Honda Cbz Xtreme Self Start","Hyderabad ",40700,Black,Petrol,47999,2011,SecondOwner,,
41753,"Hero Honda Splendor Pro","Hyderabad ",60000,Black,Petrol,19000,2004,FirstOwner,,
41754,"Hero Honda Karizma R","Hyderabad ",40000,Mahroon,Petrol,32000,2007,SecondOwner,,
41755,"Hero Honda Passion Pro","Hyderabad ",40000,Black,Petrol,37000,2011,FirstOwner,,
41756,"Hero Honda Passion Plus","Hyderabad ",25000,Black,Petrol,23999,2004,SecondOwner,,
41757,"Hero Honda Passion Plus","Hyderabad ",50000,Silver,Petrol,21999,2005,SecondOwner,,
41758,"Honda CB Unicorn 160 Cbs","Hyderabad ",14000,Black,Petrol,68000,2014,FirstOwner,,
41759,"Honda Shine Self Drum Alloy","Hyderabad ",49000,Black,Petrol,34999,2010,FirstOwner,,
41760,"Honda Shine Self Disc Alloy","Punjagutta ",49000,Red&Black,Petrol,37999,2011,SecondOwner,,
41761,"Honda Unicorn Alloy","Hyderabad ",14000,Black,Petrol,69999,2014,FirstOwner,,
41762,"Royal Enfield Machismo 350","Hyderabad ",27500,SliverAndBlack,Petrol,84999,2009,FirstOwner,,
41763,"Royal Enfield Thunderbird 350","Hyderabad ",38000,Red,Petrol,85000,2011,SecondOwner,,
41764,"Royal Enfield Thunderbird 500","Hyderabad ",1500,Lightining,Petrol,150000,2015,FirstOwner,,
41765,"TVS Sport Electric Start Mag","Hyderabad ",25231,White,Petrol,38000,2012,FirstOwner,,
41766,"Yamaha RX 100 STD",K.,26000,CherryRed,Petrol,30000,1996,SecondOwner,,
41767,"Yamaha RX 100 STD",K.,2600,Red,Petrol,54999,1988,FirstOwner,,
41768,"Yamaha SZ RR","Hyderabad ",50000,Red,Petrol,38000,2011,FirstOwner,,
41769,"Yamaha YZF R15 Version 2.0","Hyderabad ",25000,Red&White,Petrol,69999,2012,SecondOwner,,
41770,"Bajaj Pulsar 150cc Dtsi","Ghaziabad ",70000,Black,Petrol,14000,2004,SecondOwner,,
41771,"Bajaj Discover 125 M Drum","Ghaziabad ",2000,Blue,Petrol,44999,2015,FirstOwner,,
41772,"Ideal Jawa Yezdi 250","Hyderabad ",100000,Black,Petrol,110000,1981,SecondOwner,,
41773,"Yamaha FZS FI Version 2.0","Ghaziabad ",4000,SilverAndRed,Petrol,55000,2014,SecondOwner,,
41774,"Royal Enfield Bullet 500","Ghaziabad ",8600,Green,Petrol,99999,2014,FirstOwner,,
41775,"Bajaj Pulsar 220F Dtsi","Lucknow ",46000,Black,Petrol,41999,2012,SecondOwner,,
41776,"Bajaj Pulsar 220F Dtsi","Lucknow ",21000,Black,Petrol,44999,2011,FirstOwner,,
41777,"Hero Honda Cbz Xtreme Self Start","Lucknow ",35500,Black,Petrol,36000,2009,FirstOwner,,
41778,"Hero Honda CBZ Disc","Lucknow ",60000,WhiteAndBlack,Petrol,11999,2003,ThirdOwner,,
41779,"Hero Honda Glamour","Lucknow ",17000,BlackAndRed,Petrol,44000,2013,FirstOwner,,
41780,"Bajaj Discover 125 M Drum","Unnao ",500,SilverPink,Petrol,49999,2015,FirstOwner,,
41781,"Yamaha YZF R15 Version 2.0","Fatehpur ",25000,Black,Petrol,74999,2012,FirstOwner,,
41783,"Bajaj Pulsar 180cc Dtsi","Kolkata ",7500,BlackAndBlue,Petrol,53000,2013,FirstOwner,,
41784,"Bajaj Pulsar 180cc Dtsi","Kolkata ",19000,Red,Petrol,35999,2010,FirstOwner,,
41785,"Bajaj Pulsar 200 NS","Hooghly ",22000,Black,Petrol,59000,2012,FirstOwner,,
41786,"Honda CB Twister Self Disc Alloy","Hooghly ",13000,BlackGreen,Petrol,39999,2011,FirstOwner,,
41787,"Bajaj Pulsar 150cc Dtsi","Patna ",11000,BlackAndBlue,Petrol,68000,2015,FirstOwner,,
41788,"Yamaha Gladiator Ss","Kolkata ",40000,Golden&Silver,Petrol,29999,2008,FirstOwner,,
41789,"Bajaj Pulsar 220F Dtsi","Ropar ",24000,Black,Petrol,36999,2008,FirstOwner,,
41790,"Bajaj Pulsar 150cc Dtsi","Chandigarh ",12000,Black,Petrol,34000,2007,FirstOwner,,
41791,"Bajaj Pulsar 150cc Dtsi","Chandigarh ",42000,Black,Petrol,17000,2006,FirstOwner,,
41792,"Bajaj Pulsar 150cc Dtsi","Patiala ",27000,Black,Petrol,39999,2011,FirstOwner,,
41793,"Bajaj Pulsar 180cc Dtsi","Chandigarh ",23000,MetallicBlack,Petrol,37000,2009,SecondOwner,,
41794,"Bajaj Pulsar 150cc Dtsi","Chandigarh ",50000,Blue,Petrol,20000,2006,SecondOwner,,
41795,"Hero Honda Splendor Plus","Chandigarh ",12000,Black,Petrol,32999,2012,SecondOwner,,
41796,"Honda Stunner CBF Self Disc Alloy","Chandigarh ",30000,Black,Petrol,34999,2010,FirstOwner,,
41797,"Royal Enfield Bullet 350","Chandigarh ",51000,Black,Petrol,120000,2003,SecondOwner,,
41798,"Royal Enfield Bullet Electra 5s","Chandigarh ",3600,Black,Petrol,74999,2011,FirstOwner,,
41799,"TVS Sport Kick Start Spoke","Chandigarh ",74000,RedAndBlack,Petrol,16999,2008,FirstOwner,,
41800,"Yamaha FZ16","Chandigarh ",1600,Black&Gold,Petrol,69999,2013,FirstOwner,,
41801,"Yamaha RX 100 STD","Moga ",900,CherryRed,Petrol,50000,2001,SecondOwner,,
41802,"Bajaj Pulsar 150cc Dtsi","Ghaziabad ",46000,Black,Petrol,28999,2008,FirstOwner,,
41803,"Bajaj Discover 150 S Disc","Delhi ",95000,Black,Petrol,20000,2010,SecondOwner,,
41804,"Bajaj Pulsar 150cc Dtsi","Delhi ",16500,Black,Petrol,32000,2010,FirstOwner,,
41805,"Bajaj Pulsar 150cc Dtsi","Delhi ",40000,Blue,Petrol,9000,2003,FirstOwner,,
41806,"Bajaj Xcd Exceed 125cc Dtssi","Delhi ",45000,Black,Petrol,14999,2008,SecondOwner,,
41807,"Bajaj Pulsar 150cc Dtsi","Delhi ",45000,Red,Petrol,39999,2010,FirstOwner,,
41808,"Bajaj Pulsar 150cc Dtsi","Delhi ",26000,Black,Petrol,30000,2010,FirstOwner,,
41809,"Bajaj Pulsar 180cc Dtsi","Delhi ",40000,Black,Petrol,20000,2007,FirstOwner,,
41810,"Bajaj Xcd Exceed 125cc Dtssi","Delhi ",34000,Black,Petrol,17999,2008,SecondOwner,,
41811,"Bajaj Pulsar 150cc Dtsi","Delhi ",20000,Cherry,Petrol,29999,2008,FirstOwner,,
41812,"Bajaj Pulsar 150cc Dtsi","Delhi ",36000,Black,Petrol,32000,2010,FirstOwner,,
41813,"Bajaj Discover 125 M Drum","Delhi ",70000,Black,Petrol,22000,2008,FirstOwner,,
41814,"Bajaj Pulsar 150cc Dtsi","Delhi ",100000,Black,Petrol,5999,2004,FirstOwner,,
41815,"Bajaj Pulsar 220F Dtsi","Delhi ",11000,ZBlack,Petrol,59999,2012,FirstOwner,,
41816,"Bajaj Pulsar 180cc Dtsi","Delhi ",35000,Black,Petrol,33000,2009,FirstOwner,,
41817,"Hero Honda Cd Deluxe","Delhi ",33500,Black,Petrol,25499,2011,FirstOwner,,
41818,"Hero Honda Hunk","Delhi ",60000,Red,Petrol,35000,2009,SecondOwner,,
41819,"Honda Stunner CBF Self Disc Alloy","Delhi ",38000,Red,Petrol,28000,2010,FirstOwner,,
41820,"Hero Honda Passion Pro","Delhi ",15000,Black,Petrol,33999,2012,SecondOwner,,
41821,"Hero Honda Karizma Zmr Pgm Fi","Delhi ",4500,Red,Petrol,89999,2014,FirstOwner,,
41822,"Bajaj Pulsar 150cc Dtsi","Lucknow ",45000,Black,Petrol,32000,2008,FirstOwner,,
41823,"Honda Dream Yuga Self Drum Alloy","Delhi ",9000,Black,Petrol,44999,2015,FirstOwner,,
41824,"Honda Stunner CBF Self Disc Alloy","Delhi ",5800,RedAndBlack,Petrol,51000,2014,FirstOwner,,
41825,"Royal Enfield Thunderbird 350","Delhi ",25000,Black,Petrol,86999,2010,FirstOwner,,
41826,"Royal Enfield Thunderbird 350","Delhi ",45000,Black,Petrol,94999,2012,FirstOwner,,
41827,"Royal Enfield Thunderbird 350","Delhi ",7000,Lightning,Petrol,110000,2014,FirstOwner,,
41828,"Royal Enfield Bullet 350 Twinspark","Delhi ",25000,Sliver,Petrol,79999,1990,SecondOwner,,
41829,"Royal Enfield Classic 350","Delhi ",15000,Sliver,Petrol,100000,2013,FirstOwner,,
41830,"Royal Enfield Bullet Electra","Ghaziabad ",8000,DarkGreen,Petrol,100000,2006,SecondOwner,,
41831,"Suzuki Hayate Electric Start","Delhi ",3500,Green,Petrol,31999,2013,FirstOwner,,
41832,"Suzuki Gixxer SF Standard","Delhi ",9000,Black,Petrol,74999,2014,FirstOwner,,
41833,"TVS Apache RTR 180","Delhi ",66000,Black,Petrol,25999,2009,SecondOwner,,
41834,"TVS Apache RTR 160","Delhi ",31000,YellowDimond,Petrol,39999,2009,SecondOwner,,
41835,"TVS Apache RTR 180","Delhi ",17000,White,Petrol,39999,2011,FirstOwner,,
41836,"TVS Star City Alloy","Delhi ",26500,Black,Petrol,12999,2007,SecondOwner,,
41837,"Yamaha SZ RR Version 2.0","Delhi ",26000,Red,Petrol,27000,2013,FirstOwner,,
41838,"Yamaha YZF R15 Version 2.0","Ghaziabad ",6000,BlackGreen,Petrol,89999,2013,FirstOwner,,
41839,"Yamaha Ss 125","Delhi ",15000,BlackAndBlue,Petrol,35000,2013,FirstOwner,,
41840,"Yamaha FZ16","Delhi ",5100,MilatoryBlack,Petrol,69999,2014,FirstOwner,,
41841,"Hero Honda Cbz Xtreme Self Start","Surat ",31000,BlackAndRed,Petrol,54000,2011,SecondOwner,,
41842,"Hero Honda Passion Plus","Surat ",50000,RedAndBlack,Petrol,21500,2004,SecondOwner,,
41843,"Bajaj Pulsar 180cc Dtsi","Surat ",40000,Black,Petrol,14999,2007,FirstOwner,,
41844,"Bajaj Discover 125 M Drum","Gurgaon ",43000,BlackAndBlue,Petrol,30000,2012,FirstOwner,,
41845,"Honda CBR 250R Standard","Surendranagar ",30000,SilverGray,Petrol,84999,2011,FirstOwner,,
41846,"Bajaj Pulsar 180cc Dtsi","Gurgaon ",46000,Black,Petrol,24999,2008,FirstOwner,,
41847,"Bajaj Pulsar 150cc Dtsi","Gurgaon ",61000,Black,Petrol,17000,2004,FirstOwner,,
41848,"Bajaj Pulsar 150cc Dtsi","Delhi ",52000,Black,Petrol,26000,2009,SecondOwner,,
41849,"Hero Honda Cd Deluxe","Gurgaon ",51000,Black,Petrol,31999,2012,FirstOwner,,
41850,"Hero Honda  HF Dawn","Gurgaon ",35000,Red,Petrol,16000,2004,SecondOwner,,
41851,"Bajaj Pulsar 150cc Dtsi","Bangalore ",80000,WhiteAndBlue,Petrol,20000,2004,SecondOwner,,
41852,"Yamaha FZ S","Gurgaon ",20000,WhiteAndRed,Petrol,60000,2012,FirstOwner,,
41853,"Royal Enfield Bullet Electra","Gurgaon ",45000,Cherry,Petrol,79999,2004,SecondOwner,,
41854,"Bajaj Pulsar 150cc Dtsi","Bangalore ",30000,Black,Petrol,39000,2009,FirstOwner,,
41855,"Bajaj CT 100 Spoke","Bangalore ",40000,Blue,Petrol,17000,2004,SecondOwner,,
41856,"Bajaj Discover 150 S Disc","Bangalore ",10500,Red,Petrol,62000,2014,FirstOwner,,
41857,"Bajaj Pulsar 220F Dtsi","Bangalore ",28000,Black,Petrol,64000,2012,FirstOwner,,
41858,"Bajaj Discover 100 M Disc","Bangalore ",9200,BlackGray,Petrol,44999,2014,FirstOwner,,
41859,"Bajaj Pulsar 150cc Dtsi","Bangalore ",60000,Black,Petrol,45000,2012,FirstOwner,,
41860,"Bajaj Pulsar 200 NS","Mumbai ",16000,SapphireBlue,Petrol,65000,2013,FirstOwner,,
41861,"Bajaj Pulsar 200 NS","Bangalore ",23000,Red,Petrol,38000,2007,FirstOwner,,
41862,"Bajaj Pulsar 150cc Dtsi","Bangalore ",40000,Black,Petrol,44000,2009,FirstOwner,,
41863,"Hero Honda Passion Plus","Bangalore ",96000,Black,Petrol,28000,2004,FirstOwner,,
41864,"Honda Unicorn Alloy","Bangalore ",26000,Black,Petrol,35000,2007,SecondOwner,,
41865,"Honda Unicorn Spoke","Bangalore ",25000,Gray,Petrol,24999,2005,SecondOwner,,
41866,"KTM Duke 200","Bangalore ",28000,AndOrange,Petrol,98000,2013,FirstOwner,,
41867,"Mahindra Gusto Dx","Bangalore ",1600,Black,Petrol,51999,2015,FirstOwner,,
41868,"Bajaj Pulsar 200 NS","Mumbai ",16000,SapphireBlue,Petrol,65000,2013,FirstOwner,,
41869,"Royal Enfield Bullet 350","Bangalore ",100000,Black,Petrol,120000,1984,SecondOwner,,
41870,"Royal Enfield Bullet 350 Twinspark","Bangalore ",35000,Blue,Petrol,120000,1998,SecondOwner,,
41871,"Royal Enfield Bullet 350","Bangalore ",30000,Maroon,Petrol,94999,1995,ThirdOwner,,
41872,"Royal Enfield Classic 500","Bangalore ",36000,Black,Petrol,120000,2011,SecondOwner,,
41873,"Suzuki Samurai STD","Bangalore ",35000,Green,Petrol,14000,2001,ThirdOwner,,
41874,"TVS Apache 2007-2011 RTR 160","Bangalore ",31000,Black,Petrol,34999,2007,FirstOwner,,
41875,"TVS Apache RTR 180","Bangalore ",27000,White,Petrol,59999,2013,FirstOwner,,
41876,"Honda CB Trigger DLX","Kalyan ",40000,Red,Petrol,48000,2014,SecondOwner,,
41877,"TVS Star City Alloy","Bangalore ",3700,Black,Petrol,44000,2014,FirstOwner,,
41878,"Yamaha YZF R15 Version 2.0","Bangalore ",18800,White&Red,Petrol,81999,2012,SecondOwner,,
41879,"Yamaha RXZ STD","Bhavani ",20000,Black,Petrol,35999,1998,FirstOwner,,
41880,"Yamaha FZS FI Version 2.0","Bangalore ",5500,Blue,Petrol,80000,2015,FirstOwner,,
41881,"Yamaha Ss 125","Bangalore ",47000,RedAndBlack,Petrol,45000,2011,FirstOwner,,
41882,"Yamaha FZ16","Bangalore ",25000,Black,Petrol,34999,2008,SecondOwner,,
41883,"Yamaha FZS FI Version 2.0","Bangalore ",12000,MilatoryGreen,Petrol,69999,2014,FirstOwner,,
41884,"Bajaj Discover 100","Indore ",35000,BlackAndBlue,Petrol,28000,2010,FirstOwner,,
41885,"Hero Honda Cbz Xtreme Self Start","Indore ",50000,RedAndBlack,Petrol,35000,2010,SecondOwner,,
41886,"Hero Motocorp Super Splendor Alloy Self","Chennai ",24000,Blue,Petrol,28000,2010,FirstOwner,,
41887,"Hero Honda Karizma R","Indore ",42000,Red,Petrol,34000,2009,SecondOwner,,
41888,"Honda Dream Yuga Self Drum Alloy","Indore ",23000,DarkGrey,Petrol,38000,2012,FirstOwner,,
41889,"Bajaj Pulsar 200 NS","Mumbai ",11333,Black,Petrol,77999,2013,FirstOwner,,
41890,"Bajaj Pulsar 150cc Dtsi","Mumbai ",64000,Blue,Petrol,14000,2003,FirstOwner,,
41891,"Bajaj Pulsar 135","Mumbai ",47000,Black,Petrol,25000,2011,FirstOwner,,
41892,"Honda Unicorn Alloy","Mumbai ",2300,Black,Petrol,58000,2013,FirstOwner,,
41893,"Bajaj Pulsar 150cc Dtsi","Mumbai ",40000,Black,Petrol,22000,2009,SecondOwner,,
41894,"Bajaj Discover 125 M Drum","Mumbai ",67000,BlackAndRed,Petrol,18999,2007,FirstOwner,,
41895,"Yamaha RD 350","Indore ",1000,Red,Petrol,340000,1984,FourthOwner,,
41896,"Bajaj Discover 125 STD","Mumbai ",48000,BlackManeppa,Petrol,22000,2006,FirstOwner,,
41897,"Bajaj Discover 100","Mumbai ",20000,Maroon,Petrol,44999,2014,FirstOwner,,
41898,"Bajaj Pulsar 150cc Dtsi","Thane ",22000,BlackAndBlue,Petrol,48999,2014,FirstOwner,,
41899,"Hero Honda Passion Pro","Mumbai ",2300,RedAndBlack,Petrol,44999,2012,FirstOwner,,
41900,"Hero Honda Hunk","Mumbai ",49000,Red,Petrol,39000,2010,SecondOwner,,
41901,"Honda CB Trigger STD","Mumbai ",5000,Black,Petrol,60000,2014,FirstOwner,,
41902,"Honda CB Twister Self Disc Alloy","Mumbai ",22000,Black,Petrol,30999,2012,FirstOwner,,
41903,"KTM Duke 200","Mumbai ",14500,OrengeAndBlack,Petrol,77000,2012,SecondOwner,,
41904,"Royal Enfield Thunderbird 350","Mumbai ",7900,Black,Petrol,120000,2014,FirstOwner,,
41905,"Royal Enfield Bullet 350 Twinspark","Mumbai ",100000,Green,Petrol,140000,1981,FirstOwner,,
41906,"Yamaha Fazer Sport","Mumbai ",18000,Blue,Petrol,49000,2010,FirstOwner,,
41907,"Yamaha RX 100 STD","Mumbai ",80000,Purple,Petrol,32000,1997,SecondOwner,,
41908,"Bajaj Discover 100","Thane ",50000,Green,Petrol,24999,2012,FirstOwner,,
41909,"Bajaj Pulsar 150cc Dtsi","Mumbai ",50000,Black,Petrol,17999,2005,FirstOwner,,
41910,"Yamaha YZF R15","Mumbai ",50000,Black,Petrol,50000,2009,SecondOwner,,
41911,"Bajaj CT 100 Alloy","Pune ",50000,Blue,Petrol,21000,2004,SecondOwner,,
41912,"Royal Enfield Bullet Electra 5s","Chandigarh ",3600,Black,Petrol,89999,2011,FirstOwner,,
41913,"Bajaj Pulsar 150cc Dtsi","Pune ",17000,Sliver,Petrol,49999,2011,FirstOwner,,
41914,"Hero Honda Glamour Fi","Pune ",51000,RedAndBlack,Petrol,29999,2008,FirstOwner,,
41915,"Hero Honda Karizma R","Pune ",17500,Red,Petrol,60000,2012,SecondOwner,,
41916,"Hero Honda Karizma R","Pune ",45000,Red,Petrol,44999,2007,ThirdOwner,,
41917,"Hero Honda Passion Pro","Pune ",100000,Black,Petrol,17999,2001,FirstOwner,,
41918,"Honda CB Trigger STD","Pune ",13500,Black,Petrol,59000,2014,FirstOwner,,
41919,"Hero Honda Passion Plus","Pune ",50000,Black,Petrol,24999,2002,SecondOwner,,
41920,"Royal Enfield Bullet Electra Twinspark","Pune ",84000,Red,Petrol,110000,2001,FirstOwner,,
41921,"Royal Enfield Bullet 350 Twinspark","Pune ",40000,Black,Petrol,120000,1996,FirstOwner,,
41922,"Royal Enfield Thunderbird 500","Pune ",4000,Black,Petrol,170000,2013,FirstOwner,,
41923,"Yamaha RXZ STD","Pune ",4000,BlackAndRed,Petrol,35000,1999,SecondOwner,,
41924,"Yamaha RX 100 STD","Korba ",74000,Blue,Petrol,41000,1991,SecondOwner,,
41925,"Royal Enfield Thunderbird 500","Thane ",1500,MadBlack,Petrol,130000,2014,FirstOwner,,
41926,"Bajaj Platina 100 Alloy Wheel KS","Jhalawar ",23000,BlackAndMahroon,Petrol,38000,2013,FirstOwner,,
41927,"Hero Honda Ambition Disc Kick","Mumbai ",30000,Black&Purple,Petrol,24999,2003,SecondOwner,,
41928,"Hero Honda Karizma R","Patna ",12000,Black,Petrol,35000,2005,SecondOwner,,
41929,"Bajaj Discover 100","Chandigarh ",22000,BlackAndRed,Petrol,29999,2013,FirstOwner,,
41930,"Bajaj Pulsar 150cc Dtsi","Delhi ",49000,Red,Petrol,28000,2008,FirstOwner,,
41931,"Honda CBR 250R Standard","Delhi ",9000,Black,Petrol,110000,2013,FirstOwner,,
41932,"KTM Duke 200","Delhi ",70000,Orange&Black,Petrol,100000,2013,FirstOwner,,
41933,"Hero Honda Karizma R","Surat ",5000,White,Petrol,84000,2014,FirstOwner,,
41934,"Bajaj Pulsar 200 NS","Bangalore ",26000,Blue,Petrol,63000,2012,FirstOwner,,
41935,"Bajaj Pulsar 150cc Dtsi","Mumbai ",95000,Red,Petrol,37999,2011,FirstOwner,,
41936,"Honda Stunner CBF Self Disc Alloy","Delhi ",35000,Yellow,Petrol,24000,2010,FirstOwner,,
41937,"Bajaj Xcd Exceed 125cc Dtssi","Delhi ",20200,Blue,Petrol,16999,2009,FirstOwner,,
41938,"Bajaj Pulsar 220F Dtsi","Mumbai ",23000,Black,Petrol,52000,2013,FirstOwner,,
41939,"Honda Shine Self Disc Alloy","Mumbai ",11000,Black,Petrol,45000,2013,FirstOwner,,
41940,"Royal Enfield Bullet 500","Mumbai ",14000,Black,Petrol,140000,2014,FirstOwner,,
41941,"Hero Honda Karizma R","Mumbai ",47000,Yellow,Petrol,44999,2010,SecondOwner,,
41942,"Honda Unicorn Alloy","Vellore ",2000,Black,Petrol,60000,2013,FirstOwner,,
41943,"Yamaha SZ RR","Mumbai ",35000,Red,Petrol,39000,2011,SecondOwner,,
41944,"Hyosung St7","Mumbai ",9800,Red,Petrol,540000,2012,SecondOwner,,
41945,"Bajaj Discover 100","Pune ",33000,RedAndBlack,Petrol,29000,2013,FirstOwner,,
41946,"Bajaj Pulsar 150cc Dtsi","Pune ",80600,Black,Petrol,27999,2008,FirstOwner,,
41947,"Bajaj Xcd Exceed 125cc Dtssi","Pune ",65000,Black,Petrol,23999,2008,ThirdOwner,,
41948,"Bajaj Pulsar 180cc Dtsi","Hyderabad ",20000,BlueAndBlack,Petrol,39999,2012,FirstOwner,,
41949,"Bajaj Pulsar 150cc Dtsi","Hyderabad ",35000,Black,Petrol,28000,2008,SecondOwner,,
41950,"Bajaj Pulsar 180cc Dtsi",K.,52000,Red,Petrol,34999,2010,FirstOwner,,
41951,"Hero Honda Karizma R",K.,30000,Black,Petrol,40000,2007,SecondOwner,,
41952,"Honda Unicorn Alloy","Hyderabad ",55000,Red,Petrol,35000,2007,FirstOwner,,
41953,"Honda Shine Self Disc Alloy",K.,17000,Black,Petrol,39999,2011,SecondOwner,,
41954,"Honda CBF Stunner Pgm Fi","Meerut ",60000,Black,Petrol,24999,2002,FirstOwner,,
41955,"Royal Enfield Bullet Electra Twinspark","Hyderabad ",27000,DarkGreen(black),Petrol,94000,2011,SecondOwner,,
41956,"Suzuki Samurai STD","Hyderabad ",50000,BlackYellow,Petrol,19999,2000,FirstOwner,,
41957,"Suzuki Samurai STD","Hyderabad ",90000,Black,Petrol,8999,1996,FirstOwner,,
41958,"Yamaha FZ FI Version 2.0","Hyderabad ",1500,GoldNBlack,Petrol,85000,2014,FirstOwner,,
